month,outlet_name,conflict_name,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage
2024-03,Global Times,Israel-Palestine Conflict,24.0,3.0,11,218.18181818181816,27.27272727272727
2024-03,Global Times,Russian Invasion of Ukraine,1.0,1.0,4,25.0,25.0
2024-03,Haaretz ,Israel-Palestine Conflict,35.0,31.0,21,166.66666666666669,147.61904761904762
2024-03,Haaretz ,Russian Invasion of Ukraine,3.0,0.0,3,100.0,0.0
2024-03,Human Rights Watch reports,Israel-Palestine Conflict,36.0,1.0,1,3600.0,100.0
2024-03,IRNA (Islamic Republic News Agency),Israel-Palestine Conflict,4.0,1.0,2,200.0,50.0
2024-03,ITV News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-03,ITV News,Russian Invasion of Ukraine,0.0,4.0,2,0.0,200.0
2024-03,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,5.0,8.0,2,250.0,400.0
2024-03,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,7.0,9.0,8,87.5,112.5
2024-03,International Crisis Group reports,Israel-Palestine Conflict,5.0,3.0,5,100.0,60.0
2024-03,International Crisis Group reports,Russian Invasion of Ukraine,2.0,0.0,5,40.0,0.0
2024-03,Just Security,Israel-Palestine Conflict,39.0,19.0,18,216.66666666666666,105.55555555555556
2024-03,Just Security,Russian Invasion of Ukraine,0.0,1.0,12,0.0,8.333333333333332
2024-03,Kommersant,Russian Invasion of Ukraine,4.0,29.0,15,26.666666666666668,193.33333333333334
2024-03,L'Express,Israel-Palestine Conflict,6.0,4.0,4,150.0,100.0
2024-03,L'Express,Russian Invasion of Ukraine,8.0,12.0,9,88.88888888888889,133.33333333333331
2024-03,La Croix,Israel-Palestine Conflict,33.0,6.0,8,412.5,75.0
2024-03,La Croix,Russian Invasion of Ukraine,32.0,17.0,33,96.96969696969697,51.515151515151516
2024-03,La Razón,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0
2024-03,La Vanguardia,Israel-Palestine Conflict,1.0,3.0,3,33.33333333333333,100.0
2024-03,La Vanguardia,Russian Invasion of Ukraine,3.0,1.0,6,50.0,16.666666666666664
2024-03,Le Figaro,Israel-Palestine Conflict,16.0,1.0,3,533.3333333333333,33.33333333333333
2024-03,Le Figaro,Russian Invasion of Ukraine,0.0,0.0,11,0.0,0.0
2024-03,Le Monde,Israel-Palestine Conflict,25.0,32.0,15,166.66666666666669,213.33333333333334
2024-03,Le Monde,Russian Invasion of Ukraine,3.0,1.0,13,23.076923076923077,7.6923076923076925
2024-03,Le Parisien,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2024-03,Le Parisien,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,Les Echos,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-03,Les Echos,Russian Invasion of Ukraine,1.0,4.0,12,8.333333333333332,33.33333333333333
2024-03,Libération,Israel-Palestine Conflict,2.0,4.0,5,40.0,80.0
2024-03,Libération,Russian Invasion of Ukraine,2.0,3.0,3,66.66666666666666,100.0
2024-03,Los Angeles Times,Israel-Palestine Conflict,13.0,0.0,6,216.66666666666666,0.0
2024-03,Los Angeles Times,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,MSNBC ,Israel-Palestine Conflict,8.0,8.0,8,100.0,100.0
2024-03,MSNBC ,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0
2024-03,Mediapart,Israel-Palestine Conflict,1.0,14.0,2,50.0,700.0
2024-03,Mediapart,Russian Invasion of Ukraine,9.0,1.0,4,225.0,25.0
2024-03,Metro,Israel-Palestine Conflict,1.0,3.0,1,100.0,300.0
2024-03,NBC News,Israel-Palestine Conflict,18.0,7.0,16,112.5,43.75
2024-03,NBC News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,NPR,Israel-Palestine Conflict,17.0,9.0,14,121.42857142857142,64.28571428571429
2024-03,NPR,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,People's Daily,Israel-Palestine Conflict,3.0,5.0,3,100.0,166.66666666666669
2024-03,People's Daily,Russian Invasion of Ukraine,0.0,3.0,1,0.0,300.0
2024-03,Politico,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0
2024-03,Politico,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2024-03,Press TV,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-03,Press TV,Russian Invasion of Ukraine,2.0,5.0,8,25.0,62.5
2024-03,Público,Israel-Palestine Conflict,4.0,3.0,2,200.0,150.0
2024-03,Público,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2024-03,RIA Novosti,Israel-Palestine Conflict,23.0,35.0,21,109.52380952380953,166.66666666666669
2024-03,RIA Novosti,Russian Invasion of Ukraine,28.0,21.0,38,73.68421052631578,55.26315789473685
2024-03,RT (Russia Today),Israel-Palestine Conflict,5.0,0.0,4,125.0,0.0
2024-03,RT (Russia Today),Russian Invasion of Ukraine,0.0,4.0,3,0.0,133.33333333333331
2024-03,RTVE,Israel-Palestine Conflict,2.0,33.0,5,40.0,660.0
2024-03,RTVE,Russian Invasion of Ukraine,14.0,19.0,32,43.75,59.375
2024-03,Radio France Internationale (RFI),Israel-Palestine Conflict,3.0,0.0,6,50.0,0.0
2024-03,Radio France Internationale (RFI),Russian Invasion of Ukraine,12.0,20.0,25,48.0,80.0
2024-03,Reuters,Israel-Palestine Conflict,0.0,0.0,8,0.0,0.0
2024-03,Reuters,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2024-03,Sky News,Israel-Palestine Conflict,30.0,10.0,19,157.89473684210526,52.63157894736842
2024-03,Sky News,Russian Invasion of Ukraine,5.0,3.0,4,125.0,75.0
2024-03,TASS,Israel-Palestine Conflict,0.0,1.0,3,0.0,33.33333333333333
2024-03,TASS,Russian Invasion of Ukraine,0.0,40.0,17,0.0,235.29411764705884
2024-03,Tasnim News Agency,Israel-Palestine Conflict,37.0,21.0,9,411.1111111111111,233.33333333333334
2024-03,Tasnim News Agency,Russian Invasion of Ukraine,8.0,0.0,5,160.0,0.0
2024-03,The Atlantic,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-03,The Atlantic,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,The Australian,Israel-Palestine Conflict,7.0,0.0,6,116.66666666666667,0.0
2024-03,The Australian,Russian Invasion of Ukraine,11.0,5.0,16,68.75,31.25
2024-03,The Conversation UK,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2024-03,The Conversation UK,Russian Invasion of Ukraine,0.0,2.0,1,0.0,200.0
2024-03,The Daily Telegraph,Israel-Palestine Conflict,35.0,18.0,19,184.21052631578948,94.73684210526315
2024-03,The Daily Telegraph,Russian Invasion of Ukraine,3.0,8.0,15,20.0,53.333333333333336
2024-03,The Diplomat,Russian Invasion of Ukraine,3.0,0.0,2,150.0,0.0
2024-03,The Economist,Israel-Palestine Conflict,8.0,8.0,11,72.72727272727273,72.72727272727273
2024-03,The Economist,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,The Globe and Mail,Russian Invasion of Ukraine,5.0,0.0,5,100.0,0.0
2024-03,The Guardian,Israel-Palestine Conflict,49.0,6.0,12,408.3333333333333,50.0
2024-03,The Guardian,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2024-03,The Hill,Israel-Palestine Conflict,10.0,11.0,9,111.11111111111111,122.22222222222223
2024-03,The Hill,Russian Invasion of Ukraine,1.0,1.0,2,50.0,50.0
2024-03,The Hindu,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2024-03,The Hindu,Russian Invasion of Ukraine,16.0,9.0,30,53.333333333333336,30.0
2024-03,The Independent,Israel-Palestine Conflict,5.0,0.0,3,166.66666666666669,0.0
2024-03,The Independent,Russian Invasion of Ukraine,1.0,1.0,5,20.0,20.0
2024-03,The Intercept,Israel-Palestine Conflict,33.0,9.0,19,173.6842105263158,47.368421052631575
2024-03,The Intercept,Russian Invasion of Ukraine,1.0,0.0,9,11.11111111111111,0.0
2024-03,The Japan Times,Israel-Palestine Conflict,15.0,4.0,7,214.28571428571428,57.14285714285714
2024-03,The Japan Times,Russian Invasion of Ukraine,14.0,6.0,6,233.33333333333334,100.0
2024-03,The Jerusalem Post,Israel-Palestine Conflict,19.0,21.0,10,190.0,210.0
2024-03,The Jerusalem Post,Russian Invasion of Ukraine,4.0,2.0,5,80.0,40.0
2024-03,The Mirror,Israel-Palestine Conflict,9.0,11.0,7,128.57142857142858,157.14285714285714
2024-03,The Mirror,Russian Invasion of Ukraine,0.0,3.0,5,0.0,60.0
2024-03,The New Statesman,Israel-Palestine Conflict,5.0,28.0,6,83.33333333333334,466.6666666666667
2024-03,The New Statesman,Russian Invasion of Ukraine,2.0,0.0,3,66.66666666666666,0.0
2024-03,The New York Times,Israel-Palestine Conflict,1.0,0.0,4,25.0,0.0
2024-03,The Observer,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2024-03,The Observer,Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0
2024-03,The South China Morning Post,Israel-Palestine Conflict,15.0,42.0,13,115.38461538461537,323.0769230769231
2024-03,The South China Morning Post,Russian Invasion of Ukraine,0.0,0.0,5,0.0,0.0
2024-03,The Spectator,Israel-Palestine Conflict,7.0,7.0,4,175.0,175.0
2024-03,The Spectator,Russian Invasion of Ukraine,10.0,5.0,7,142.85714285714286,71.42857142857143
2024-03,The Straits Times,Israel-Palestine Conflict,5.0,34.0,2,250.0,1700.0
2024-03,The Straits Times,Russian Invasion of Ukraine,18.0,12.0,14,128.57142857142858,85.71428571428571
2024-03,The Sun,Israel-Palestine Conflict,32.0,6.0,5,640.0,120.0
2024-03,The Sun,Russian Invasion of Ukraine,2.0,5.0,8,25.0,62.5
2024-03,The Sydney Morning Herald,Israel-Palestine Conflict,5.0,6.0,2,250.0,300.0
2024-03,The Sydney Morning Herald,Russian Invasion of Ukraine,10.0,6.0,11,90.9090909090909,54.54545454545454
2024-03,The Times,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0
2024-03,The Times,Russian Invasion of Ukraine,13.0,11.0,16,81.25,68.75
2024-03,The Times of India,Israel-Palestine Conflict,4.0,15.0,6,66.66666666666666,250.0
2024-03,The Times of India,Russian Invasion of Ukraine,3.0,1.0,7,42.857142857142854,14.285714285714285
2024-03,The Wall Street Journal,Israel-Palestine Conflict,11.0,8.0,10,110.00000000000001,80.0
2024-03,The Wall Street Journal,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-03,The Washington Post,Israel-Palestine Conflict,14.0,5.0,17,82.35294117647058,29.411764705882355
2024-03,USA Today,Israel-Palestine Conflict,37.0,9.0,14,264.2857142857143,64.28571428571429
2024-03,Vox,Israel-Palestine Conflict,7.0,6.0,3,233.33333333333334,200.0
2024-03,Vox,Russian Invasion of Ukraine,8.0,7.0,7,114.28571428571428,100.0
2024-03,Xinhua News Agency,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2024-03,Xinhua News Agency,Russian Invasion of Ukraine,2.0,3.0,2,100.0,150.0
2024-04,ABC,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,Al Jazeera,Israel-Palestine Conflict,7.0,11.0,12,58.333333333333336,91.66666666666666
2024-04,Al Jazeera,Russian Invasion of Ukraine,10.0,0.0,5,200.0,0.0
2024-04,Amnesty International publications,Israel-Palestine Conflict,3.0,3.0,9,33.33333333333333,33.33333333333333
2024-04,Amnesty International publications,Russian Invasion of Ukraine,3.0,7.0,6,50.0,116.66666666666667
2024-04,Arab News,Israel-Palestine Conflict,18.0,0.0,15,120.0,0.0
2024-04,Arab News,Russian Invasion of Ukraine,8.0,1.0,13,61.53846153846154,7.6923076923076925
2024-04,Associated Press (AP),Israel-Palestine Conflict,17.0,5.0,15,113.33333333333333,33.33333333333333
2024-04,BBC News,Israel-Palestine Conflict,33.0,18.0,23,143.47826086956522,78.26086956521739
2024-04,BBC News,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0
2024-04,Bloomberg,Israel-Palestine Conflict,7.0,0.0,7,100.0,0.0
2024-04,Bloomberg,Russian Invasion of Ukraine,10.0,4.0,16,62.5,25.0
2024-04,CBC News,Israel-Palestine Conflict,40.0,15.0,22,181.8181818181818,68.18181818181817
2024-04,CBC News,Russian Invasion of Ukraine,18.0,12.0,4,450.0,300.0
2024-04,CBS News,Israel-Palestine Conflict,23.0,15.0,16,143.75,93.75
2024-04,CBS News,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,CCTV (China Central Television),Israel-Palestine Conflict,4.0,3.0,2,200.0,150.0
2024-04,CNN ,Israel-Palestine Conflict,26.0,52.0,22,118.18181818181819,236.36363636363637
2024-04,CNN ,Russian Invasion of Ukraine,4.0,3.0,4,100.0,75.0
2024-04,Cadena SER,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2024-04,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,3.0,2.0,7,42.857142857142854,28.57142857142857
2024-04,Channel 4 News,Israel-Palestine Conflict,2.0,0.0,1,200.0,0.0
2024-04,Channel 4 News,Russian Invasion of Ukraine,1.0,0.0,1,100.0,0.0
2024-04,China Daily,Israel-Palestine Conflict,35.0,2.0,21,166.66666666666669,9.523809523809524
2024-04,China Daily,Russian Invasion of Ukraine,2.0,9.0,6,33.33333333333333,150.0
2024-04,Council on Foreign Relations,Israel-Palestine Conflict,5.0,4.0,11,45.45454545454545,36.36363636363637
2024-04,Council on Foreign Relations,Russian Invasion of Ukraine,10.0,3.0,8,125.0,37.5
2024-04,Daily Mail,Israel-Palestine Conflict,5.0,28.0,11,45.45454545454545,254.54545454545453
2024-04,Daily Mail,Russian Invasion of Ukraine,5.0,0.0,12,41.66666666666667,0.0
2024-04,Dawn,Israel-Palestine Conflict,17.0,7.0,9,188.88888888888889,77.77777777777779
2024-04,Dawn,Russian Invasion of Ukraine,14.0,9.0,4,350.0,225.0
2024-04,Der Spiegel,Israel-Palestine Conflict,1.0,1.0,3,33.33333333333333,33.33333333333333
2024-04,Der Spiegel,Russian Invasion of Ukraine,0.0,2.0,2,0.0,100.0
2024-04,Deutsche Welle,Israel-Palestine Conflict,11.0,22.0,14,78.57142857142857,157.14285714285714
2024-04,Deutsche Welle,Russian Invasion of Ukraine,0.0,50.0,1,0.0,5000.0
2024-04,El Confidencial,Russian Invasion of Ukraine,6.0,20.0,10,60.0,200.0
2024-04,El Mundo,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,El País,Israel-Palestine Conflict,2.0,51.0,4,50.0,1275.0
2024-04,El País,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2024-04,Evening Standard,Israel-Palestine Conflict,19.0,5.0,11,172.72727272727272,45.45454545454545
2024-04,Evening Standard,Russian Invasion of Ukraine,8.0,0.0,8,100.0,0.0
2024-04,Financial Times,Israel-Palestine Conflict,5.0,6.0,10,50.0,60.0
2024-04,Financial Times,Russian Invasion of Ukraine,17.0,46.0,3,566.6666666666667,1533.3333333333335
2024-04,Foreign Affairs,Israel-Palestine Conflict,54.0,6.0,15,360.0,40.0
2024-04,Foreign Affairs,Russian Invasion of Ukraine,4.0,3.0,6,66.66666666666666,50.0
2024-04,Foreign Policy,Israel-Palestine Conflict,11.0,19.0,6,183.33333333333331,316.66666666666663
2024-04,Foreign Policy,Russian Invasion of Ukraine,1.0,1.0,3,33.33333333333333,33.33333333333333
2024-04,Fox News,Israel-Palestine Conflict,7.0,3.0,8,87.5,37.5
2024-04,Fox News,Russian Invasion of Ukraine,3.0,0.0,6,50.0,0.0
2024-04,France 24,Israel-Palestine Conflict,2.0,1.0,7,28.57142857142857,14.285714285714285
2024-04,France 24,Russian Invasion of Ukraine,3.0,1.0,5,60.0,20.0
2024-04,Global Times,Israel-Palestine Conflict,28.0,11.0,23,121.73913043478262,47.82608695652174
2024-04,Global Times,Russian Invasion of Ukraine,6.0,7.0,12,50.0,58.333333333333336
2024-04,Haaretz ,Israel-Palestine Conflict,14.0,16.0,17,82.35294117647058,94.11764705882352
2024-04,IRNA (Islamic Republic News Agency),Israel-Palestine Conflict,5.0,10.0,5,100.0,200.0
2024-04,ITV News,Israel-Palestine Conflict,5.0,6.0,3,166.66666666666669,200.0
2024-04,ITV News,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2024-04,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,35.0,1.0,3,1166.6666666666665,33.33333333333333
2024-04,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,4.0,2.0,8,50.0,25.0
2024-04,International Crisis Group reports,Israel-Palestine Conflict,2.0,13.0,7,28.57142857142857,185.71428571428572
2024-04,International Crisis Group reports,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,Just Security,Israel-Palestine Conflict,17.0,22.0,19,89.47368421052632,115.78947368421053
2024-04,Just Security,Russian Invasion of Ukraine,1.0,7.0,6,16.666666666666664,116.66666666666667
2024-04,Kommersant,Israel-Palestine Conflict,47.0,25.0,9,522.2222222222223,277.77777777777777
2024-04,Kommersant,Russian Invasion of Ukraine,0.0,1.0,4,0.0,25.0
2024-04,L'Express,Russian Invasion of Ukraine,5.0,6.0,12,41.66666666666667,50.0
2024-04,La Croix,Israel-Palestine Conflict,7.0,2.0,5,140.0,40.0
2024-04,La Croix,Russian Invasion of Ukraine,20.0,6.0,21,95.23809523809523,28.57142857142857
2024-04,La Razón,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-04,La Razón,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,La Vanguardia,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0
2024-04,La Vanguardia,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,Le Figaro,Russian Invasion of Ukraine,21.0,14.0,7,300.0,200.0
2024-04,Le Monde,Israel-Palestine Conflict,2.0,1.0,9,22.22222222222222,11.11111111111111
2024-04,Le Monde,Russian Invasion of Ukraine,1.0,1.0,2,50.0,50.0
2024-04,Le Parisien,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,Les Echos,Israel-Palestine Conflict,0.0,3.0,1,0.0,300.0
2024-04,Les Echos,Russian Invasion of Ukraine,5.0,0.0,11,45.45454545454545,0.0
2024-04,Libération,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2024-04,Libération,Russian Invasion of Ukraine,2.0,3.0,3,66.66666666666666,100.0
2024-04,Los Angeles Times,Israel-Palestine Conflict,21.0,29.0,10,210.0,290.0
2024-04,Los Angeles Times,Russian Invasion of Ukraine,6.0,1.0,2,300.0,50.0
2024-04,MSNBC ,Israel-Palestine Conflict,19.0,5.0,14,135.71428571428572,35.714285714285715
2024-04,MSNBC ,Russian Invasion of Ukraine,1.0,6.0,7,14.285714285714285,85.71428571428571
2024-04,Mediapart,Israel-Palestine Conflict,8.0,2.0,2,400.0,100.0
2024-04,Mediapart,Russian Invasion of Ukraine,34.0,21.0,19,178.94736842105263,110.5263157894737
2024-04,Metro,Israel-Palestine Conflict,1.0,0.0,4,25.0,0.0
2024-04,NBC News,Israel-Palestine Conflict,29.0,7.0,13,223.0769230769231,53.84615384615385
2024-04,NPR,Israel-Palestine Conflict,26.0,8.0,12,216.66666666666666,66.66666666666666
2024-04,People's Daily,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2024-04,Politico,Israel-Palestine Conflict,7.0,4.0,4,175.0,100.0
2024-04,Politico,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2024-04,Press TV,Israel-Palestine Conflict,6.0,1.0,4,150.0,25.0
2024-04,Press TV,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2024-04,ProPublica,Israel-Palestine Conflict,3.0,2.0,2,150.0,100.0
2024-04,Público,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-04,RIA Novosti,Israel-Palestine Conflict,15.0,26.0,13,115.38461538461537,200.0
2024-04,RIA Novosti,Russian Invasion of Ukraine,17.0,14.0,25,68.0,56.00000000000001
2024-04,RT (Russia Today),Israel-Palestine Conflict,14.0,13.0,10,140.0,130.0
2024-04,RT (Russia Today),Russian Invasion of Ukraine,3.0,15.0,4,75.0,375.0
2024-04,RTVE,Israel-Palestine Conflict,9.0,3.0,5,180.0,60.0
2024-04,RTVE,Russian Invasion of Ukraine,6.0,26.0,21,28.57142857142857,123.80952380952381
2024-04,Radio France Internationale (RFI),Israel-Palestine Conflict,11.0,8.0,15,73.33333333333333,53.333333333333336
2024-04,Radio France Internationale (RFI),Russian Invasion of Ukraine,59.0,40.0,21,280.9523809523809,190.47619047619045
2024-04,Reuters,Israel-Palestine Conflict,94.0,16.0,19,494.7368421052632,84.21052631578947
2024-04,Reuters,Russian Invasion of Ukraine,6.0,1.0,3,200.0,33.33333333333333
2024-04,Sky News,Israel-Palestine Conflict,49.0,23.0,18,272.22222222222223,127.77777777777777
2024-04,Sky News,Russian Invasion of Ukraine,0.0,8.0,5,0.0,160.0
2024-04,TASS,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-04,TASS,Russian Invasion of Ukraine,4.0,6.0,9,44.44444444444444,66.66666666666666
2024-04,Tasnim News Agency,Israel-Palestine Conflict,10.0,17.0,5,200.0,340.0
2024-04,Tasnim News Agency,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0
2024-04,The Atlantic,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0
2024-04,The Atlantic,Russian Invasion of Ukraine,0.0,1.0,3,0.0,33.33333333333333
2024-04,The Australian,Israel-Palestine Conflict,36.0,15.0,15,240.0,100.0
2024-04,The Australian,Russian Invasion of Ukraine,2.0,1.0,9,22.22222222222222,11.11111111111111
2024-04,The Daily Telegraph,Israel-Palestine Conflict,81.0,29.0,23,352.17391304347825,126.08695652173914
2024-04,The Daily Telegraph,Russian Invasion of Ukraine,2.0,4.0,15,13.333333333333334,26.666666666666668
2024-04,The Diplomat,Israel-Palestine Conflict,37.0,14.0,14,264.2857142857143,100.0
2024-04,The Diplomat,Russian Invasion of Ukraine,0.0,10.0,5,0.0,200.0
2024-04,The Economist,Israel-Palestine Conflict,0.0,2.0,9,0.0,22.22222222222222
2024-04,The Economist,Russian Invasion of Ukraine,0.0,3.0,4,0.0,75.0
2024-04,The Globe and Mail,Israel-Palestine Conflict,0.0,1.0,2,0.0,50.0
2024-04,The Globe and Mail,Russian Invasion of Ukraine,0.0,0.0,6,0.0,0.0
2024-04,The Guardian,Israel-Palestine Conflict,37.0,12.0,18,205.55555555555554,66.66666666666666
2024-04,The Guardian,Russian Invasion of Ukraine,1.0,5.0,4,25.0,125.0
2024-04,The Hill,Israel-Palestine Conflict,4.0,3.0,7,57.14285714285714,42.857142857142854
2024-04,The Hill,Russian Invasion of Ukraine,27.0,2.0,6,450.0,33.33333333333333
2024-04,The Hindu,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2024-04,The Hindu,Russian Invasion of Ukraine,2.0,12.0,13,15.384615384615385,92.3076923076923
2024-04,The Independent,Israel-Palestine Conflict,2.0,7.0,6,33.33333333333333,116.66666666666667
2024-04,The Independent,Russian Invasion of Ukraine,0.0,2.0,3,0.0,66.66666666666666
2024-04,The Intercept,Israel-Palestine Conflict,15.0,3.0,14,107.14285714285714,21.428571428571427
2024-04,The Intercept,Russian Invasion of Ukraine,13.0,4.0,3,433.3333333333333,133.33333333333331
2024-04,The Japan Times,Israel-Palestine Conflict,23.0,18.0,10,229.99999999999997,180.0
2024-04,The Japan Times,Russian Invasion of Ukraine,0.0,1.0,6,0.0,16.666666666666664
2024-04,The Jerusalem Post,Israel-Palestine Conflict,22.0,21.0,11,200.0,190.9090909090909
2024-04,The Jerusalem Post,Russian Invasion of Ukraine,5.0,3.0,3,166.66666666666669,100.0
2024-04,The Mirror,Israel-Palestine Conflict,27.0,14.0,13,207.6923076923077,107.6923076923077
2024-04,The Mirror,Russian Invasion of Ukraine,1.0,14.0,8,12.5,175.0
2024-04,The New Statesman,Israel-Palestine Conflict,30.0,50.0,14,214.28571428571428,357.14285714285717
2024-04,The New Statesman,Russian Invasion of Ukraine,1.0,1.0,4,25.0,25.0
2024-04,The New York Times,Israel-Palestine Conflict,16.0,3.0,9,177.77777777777777,33.33333333333333
2024-04,The South China Morning Post,Israel-Palestine Conflict,14.0,3.0,14,100.0,21.428571428571427
2024-04,The South China Morning Post,Russian Invasion of Ukraine,1.0,2.0,2,50.0,100.0
2024-04,The Spectator,Israel-Palestine Conflict,2.0,0.0,2,100.0,0.0
2024-04,The Spectator,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0
2024-04,The Straits Times,Israel-Palestine Conflict,97.0,101.0,52,186.53846153846155,194.23076923076923
2024-04,The Straits Times,Russian Invasion of Ukraine,10.0,10.0,14,71.42857142857143,71.42857142857143
2024-04,The Sun,Israel-Palestine Conflict,54.0,21.0,29,186.20689655172413,72.41379310344827
2024-04,The Sun,Russian Invasion of Ukraine,6.0,19.0,11,54.54545454545454,172.72727272727272
2024-04,The Sydney Morning Herald,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0
2024-04,The Sydney Morning Herald,Russian Invasion of Ukraine,1.0,1.0,6,16.666666666666664,16.666666666666664
2024-04,The Times,Israel-Palestine Conflict,4.0,0.0,4,100.0,0.0
2024-04,The Times,Russian Invasion of Ukraine,1.0,2.0,13,7.6923076923076925,15.384615384615385
2024-04,The Times of India,Israel-Palestine Conflict,37.0,11.0,23,160.8695652173913,47.82608695652174
2024-04,The Times of India,Russian Invasion of Ukraine,3.0,4.0,5,60.0,80.0
2024-04,The Wall Street Journal,Israel-Palestine Conflict,16.0,7.0,7,228.57142857142856,100.0
2024-04,The Washington Post,Israel-Palestine Conflict,30.0,10.0,20,150.0,50.0
2024-04,The Washington Post,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-04,USA Today,Israel-Palestine Conflict,19.0,21.0,26,73.07692307692307,80.76923076923077
2024-04,USA Today,Russian Invasion of Ukraine,1.0,2.0,1,100.0,200.0
2024-04,Vox,Israel-Palestine Conflict,12.0,9.0,10,120.0,90.0
2024-04,Vox,Russian Invasion of Ukraine,2.0,0.0,2,100.0,0.0
2024-04,Xinhua News Agency,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0
2024-04,Xinhua News Agency,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0
2024-05,20 Minutos,Russian Invasion of Ukraine,4.0,3.0,3,133.33333333333331,100.0
2024-05,ABC,Israel-Palestine Conflict,1.0,10.0,3,33.33333333333333,333.33333333333337
2024-05,ABC,Russian Invasion of Ukraine,3.0,5.0,10,30.0,50.0
2024-05,Al Jazeera,Israel-Palestine Conflict,4.0,2.0,11,36.36363636363637,18.181818181818183
2024-05,Al Jazeera,Russian Invasion of Ukraine,2.0,0.0,6,33.33333333333333,0.0
2024-05,Amnesty International publications,Israel-Palestine Conflict,34.0,17.0,9,377.77777777777777,188.88888888888889
2024-05,Amnesty International publications,Russian Invasion of Ukraine,2.0,2.0,1,200.0,200.0
2024-05,Arab News,Israel-Palestine Conflict,11.0,23.0,7,157.14285714285714,328.57142857142856
2024-05,Arab News,Russian Invasion of Ukraine,3.0,35.0,11,27.27272727272727,318.1818181818182
2024-05,Associated Press (AP),Israel-Palestine Conflict,52.0,13.0,30,173.33333333333334,43.333333333333336
2024-05,BBC News,Israel-Palestine Conflict,62.0,61.0,38,163.1578947368421,160.5263157894737
