month,outlet_name,conflict_name,death_reporting_count,human_rights_violations_count,id,death_report_percentage,hr_violation_percentage,article_count,normalized_death_report,normalized_hr_violation
2024-01,The Jerusalem Post,Israel-Palestine Conflict,7.0,3.0,9,77.77777777777779,33.33333333333333,948,0.007383966244725738,0.0031645569620253164
2024-01,The Jerusalem Post,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,388,0.0,0.0
2024-01,The Mirror,Israel-Palestine Conflict,19.0,10.0,7,271.42857142857144,142.85714285714286,948,0.020042194092827006,0.010548523206751054
2024-01,The Mirror,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,388,0.0,0.0
2024-01,The New Statesman,Israel-Palestine Conflict,31.0,5.0,13,238.46153846153845,38.46153846153847,948,0.03270042194092827,0.005274261603375527
2024-01,The New Statesman,Russian Invasion of Ukraine,1.0,1.0,3,33.33333333333333,33.33333333333333,388,0.002577319587628866,0.002577319587628866
2024-01,The New York Times,Israel-Palestine Conflict,19.0,12.0,13,146.15384615384613,92.3076923076923,948,0.020042194092827006,0.012658227848101266
2024-01,The Observer,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0,948,0.0,0.0010548523206751054
2024-01,The Observer,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,388,0.0,0.0
2024-01,The South China Morning Post,Israel-Palestine Conflict,44.0,20.0,23,191.30434782608697,86.95652173913044,948,0.046413502109704644,0.02109704641350211
2024-01,The South China Morning Post,Russian Invasion of Ukraine,0.0,2.0,3,0.0,66.66666666666666,388,0.0,0.005154639175257732
2024-01,The Spectator,Israel-Palestine Conflict,6.0,17.0,6,100.0,283.33333333333337,948,0.006329113924050633,0.017932489451476793
2024-01,The Spectator,Russian Invasion of Ukraine,9.0,1.0,6,150.0,16.666666666666664,388,0.023195876288659795,0.002577319587628866
2024-01,The Sun,Israel-Palestine Conflict,41.0,17.0,16,256.25,106.25,948,0.043248945147679324,0.017932489451476793
2024-01,The Sun,Russian Invasion of Ukraine,18.0,9.0,14,128.57142857142858,64.28571428571429,388,0.04639175257731959,0.023195876288659795
2024-01,The Sydney Morning Herald,Israel-Palestine Conflict,1.0,1.0,3,33.33333333333333,33.33333333333333,948,0.0010548523206751054,0.0010548523206751054
2024-01,The Sydney Morning Herald,Russian Invasion of Ukraine,3.0,2.0,7,42.857142857142854,28.57142857142857,388,0.007731958762886598,0.005154639175257732
2024-01,The Times,Israel-Palestine Conflict,7.0,3.0,6,116.66666666666667,50.0,948,0.007383966244725738,0.0031645569620253164
2024-01,The Times,Russian Invasion of Ukraine,18.0,24.0,17,105.88235294117648,141.1764705882353,388,0.04639175257731959,0.061855670103092786
2024-01,The Times of India,Israel-Palestine Conflict,11.0,14.0,17,64.70588235294117,82.35294117647058,948,0.011603375527426161,0.014767932489451477
2024-01,The Times of India,Russian Invasion of Ukraine,1.0,0.0,7,14.285714285714285,0.0,388,0.002577319587628866,0.0
2024-01,The Wall Street Journal,Israel-Palestine Conflict,31.0,40.0,24,129.16666666666669,166.66666666666669,948,0.03270042194092827,0.04219409282700422
2024-01,The Washington Post,Israel-Palestine Conflict,30.0,25.0,24,125.0,104.16666666666667,948,0.03164556962025317,0.026371308016877638
2024-01,USA Today,Israel-Palestine Conflict,16.0,34.0,17,94.11764705882352,200.0,948,0.016877637130801686,0.035864978902953586
2024-01,Vox,Israel-Palestine Conflict,0.0,0.0,3,0.0,0.0,948,0.0,0.0
2024-01,Vox,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,388,0.0,0.0
2024-01,Xinhua News Agency,Israel-Palestine Conflict,6.0,2.0,3,200.0,66.66666666666666,948,0.006329113924050633,0.002109704641350211
2024-01,Xinhua News Agency,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,388,0.0,0.0
2024-02,20 Minutos,Russian Invasion of Ukraine,0.0,0.0,6,0.0,0.0,868,0.0,0.0
2024-02,Al Jazeera,Israel-Palestine Conflict,18.0,4.0,12,150.0,33.33333333333333,770,0.023376623376623377,0.005194805194805195
2024-02,Al Jazeera,Russian Invasion of Ukraine,6.0,6.0,10,60.0,60.0,868,0.0069124423963133645,0.0069124423963133645
2024-02,Amnesty International publications,Israel-Palestine Conflict,22.0,11.0,10,220.00000000000003,110.00000000000001,770,0.02857142857142857,0.014285714285714285
2024-02,Amnesty International publications,Russian Invasion of Ukraine,3.0,9.0,8,37.5,112.5,868,0.0034562211981566822,0.010368663594470046
2024-02,Arab News,Israel-Palestine Conflict,34.0,22.0,16,212.5,137.5,770,0.04415584415584416,0.02857142857142857
2024-02,Arab News,Russian Invasion of Ukraine,4.0,34.0,13,30.76923076923077,261.53846153846155,868,0.004608294930875576,0.03917050691244239
2024-02,Associated Press (AP),Israel-Palestine Conflict,17.0,18.0,21,80.95238095238095,85.71428571428571,770,0.02207792207792208,0.023376623376623377
2024-02,BBC News,Israel-Palestine Conflict,40.0,34.0,26,153.84615384615387,130.76923076923077,770,0.05194805194805195,0.04415584415584416
2024-02,BBC News,Russian Invasion of Ukraine,13.0,28.0,12,108.33333333333333,233.33333333333334,868,0.014976958525345621,0.03225806451612903
2024-02,Bloomberg,Israel-Palestine Conflict,7.0,22.0,13,53.84615384615385,169.23076923076923,770,0.00909090909090909,0.02857142857142857
2024-02,Bloomberg,Russian Invasion of Ukraine,8.0,11.0,24,33.33333333333333,45.83333333333333,868,0.009216589861751152,0.012672811059907835
2024-02,CBC News,Israel-Palestine Conflict,37.0,12.0,17,217.6470588235294,70.58823529411765,770,0.048051948051948054,0.015584415584415584
2024-02,CBC News,Russian Invasion of Ukraine,19.0,14.0,29,65.51724137931035,48.275862068965516,868,0.021889400921658985,0.016129032258064516
2024-02,CBS News,Israel-Palestine Conflict,17.0,0.0,14,121.42857142857142,0.0,770,0.02207792207792208,0.0
2024-02,CNN ,Israel-Palestine Conflict,61.0,56.0,25,244.0,224.00000000000003,770,0.07922077922077922,0.07272727272727272
2024-02,CNN ,Russian Invasion of Ukraine,0.0,0.0,9,0.0,0.0,868,0.0,0.0
2024-02,Cadena SER,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0,868,0.001152073732718894,0.0
2024-02,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,13.0,9.0,14,92.85714285714286,64.28571428571429,770,0.016883116883116882,0.011688311688311689
2024-02,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,868,0.0,0.0
2024-02,Channel 4 News,Israel-Palestine Conflict,0.0,1.0,1,0.0,100.0,770,0.0,0.0012987012987012987
2024-02,Channel 4 News,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0,868,0.001152073732718894,0.0
2024-02,China Daily,Israel-Palestine Conflict,43.0,13.0,14,307.14285714285717,92.85714285714286,770,0.05584415584415584,0.016883116883116882
2024-02,China Daily,Russian Invasion of Ukraine,1.0,0.0,3,33.33333333333333,0.0,868,0.001152073732718894,0.0
2024-02,Council on Foreign Relations,Israel-Palestine Conflict,23.0,8.0,7,328.57142857142856,114.28571428571428,770,0.02987012987012987,0.01038961038961039
2024-02,Council on Foreign Relations,Russian Invasion of Ukraine,2.0,0.0,13,15.384615384615385,0.0,868,0.002304147465437788,0.0
2024-02,Daily Mail,Israel-Palestine Conflict,89.0,28.0,14,635.7142857142857,200.0,770,0.11558441558441558,0.03636363636363636
2024-02,Daily Mail,Russian Invasion of Ukraine,9.0,2.0,16,56.25,12.5,868,0.010368663594470046,0.002304147465437788
2024-02,Dawn,Israel-Palestine Conflict,33.0,6.0,7,471.42857142857144,85.71428571428571,770,0.04285714285714286,0.007792207792207792
2024-02,Dawn,Russian Invasion of Ukraine,4.0,1.0,10,40.0,10.0,868,0.004608294930875576,0.001152073732718894
2024-02,Der Spiegel,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,770,0.0,0.0
2024-02,Der Spiegel,Russian Invasion of Ukraine,1.0,0.0,2,50.0,0.0,868,0.001152073732718894,0.0
2024-02,Deutsche Welle,Israel-Palestine Conflict,43.0,13.0,25,172.0,52.0,770,0.05584415584415584,0.016883116883116882
2024-02,El Confidencial,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,868,0.0,0.0
2024-02,El Mundo,Russian Invasion of Ukraine,17.0,9.0,6,283.33333333333337,150.0,868,0.019585253456221197,0.010368663594470046
2024-02,El País,Israel-Palestine Conflict,9.0,1.0,4,225.0,25.0,770,0.011688311688311689,0.0012987012987012987
2024-02,El País,Russian Invasion of Ukraine,5.0,6.0,17,29.411764705882355,35.294117647058826,868,0.00576036866359447,0.0069124423963133645
2024-02,Evening Standard,Israel-Palestine Conflict,8.0,6.0,10,80.0,60.0,770,0.01038961038961039,0.007792207792207792
2024-02,Evening Standard,Russian Invasion of Ukraine,8.0,10.0,19,42.10526315789473,52.63157894736842,868,0.009216589861751152,0.01152073732718894
2024-02,Financial Times,Israel-Palestine Conflict,26.0,4.0,13,200.0,30.76923076923077,770,0.033766233766233764,0.005194805194805195
2024-02,Financial Times,Russian Invasion of Ukraine,6.0,0.0,6,100.0,0.0,868,0.0069124423963133645,0.0
2024-02,Foreign Affairs,Israel-Palestine Conflict,46.0,21.0,16,287.5,131.25,770,0.05974025974025974,0.02727272727272727
2024-02,Foreign Affairs,Russian Invasion of Ukraine,1.0,14.0,5,20.0,280.0,868,0.001152073732718894,0.016129032258064516
2024-02,Foreign Policy,Israel-Palestine Conflict,20.0,13.0,12,166.66666666666669,108.33333333333333,770,0.025974025974025976,0.016883116883116882
2024-02,Foreign Policy,Russian Invasion of Ukraine,2.0,1.0,5,40.0,20.0,868,0.002304147465437788,0.001152073732718894
2024-02,Fox News,Israel-Palestine Conflict,19.0,0.0,10,190.0,0.0,770,0.024675324675324677,0.0
2024-02,Fox News,Russian Invasion of Ukraine,6.0,6.0,11,54.54545454545454,54.54545454545454,868,0.0069124423963133645,0.0069124423963133645
2024-02,France 24,Israel-Palestine Conflict,31.0,22.0,19,163.1578947368421,115.78947368421053,770,0.04025974025974026,0.02857142857142857
2024-02,France 24,Russian Invasion of Ukraine,1.0,1.0,9,11.11111111111111,11.11111111111111,868,0.001152073732718894,0.001152073732718894
2024-02,Global Times,Israel-Palestine Conflict,8.0,6.0,13,61.53846153846154,46.15384615384615,770,0.01038961038961039,0.007792207792207792
2024-02,Global Times,Russian Invasion of Ukraine,2.0,6.0,10,20.0,60.0,868,0.002304147465437788,0.0069124423963133645
2024-02,Haaretz ,Israel-Palestine Conflict,18.0,12.0,19,94.73684210526315,63.1578947368421,770,0.023376623376623377,0.015584415584415584
2024-02,Haaretz ,Russian Invasion of Ukraine,0.0,2.0,8,0.0,25.0,868,0.0,0.002304147465437788
2024-02,ITV News,Israel-Palestine Conflict,13.0,5.0,4,325.0,125.0,770,0.016883116883116882,0.006493506493506494
2024-02,ITV News,Russian Invasion of Ukraine,10.0,11.0,12,83.33333333333334,91.66666666666666,868,0.01152073732718894,0.012672811059907835
2024-02,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,770,0.0,0.0
2024-02,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,2.0,0.0,12,16.666666666666664,0.0,868,0.002304147465437788,0.0
2024-02,International Crisis Group reports,Israel-Palestine Conflict,17.0,8.0,8,212.5,100.0,770,0.02207792207792208,0.01038961038961039
2024-02,International Crisis Group reports,Russian Invasion of Ukraine,2.0,0.0,4,50.0,0.0,868,0.002304147465437788,0.0
2024-02,Just Security,Israel-Palestine Conflict,14.0,17.0,18,77.77777777777779,94.44444444444444,770,0.01818181818181818,0.02207792207792208
2024-02,Just Security,Russian Invasion of Ukraine,25.0,11.0,10,250.0,110.00000000000001,868,0.02880184331797235,0.012672811059907835
2024-02,Kommersant,Russian Invasion of Ukraine,5.0,0.0,4,125.0,0.0,868,0.00576036866359447,0.0
2024-02,L'Express,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,770,0.0,0.0
2024-02,L'Express,Russian Invasion of Ukraine,6.0,5.0,11,54.54545454545454,45.45454545454545,868,0.0069124423963133645,0.00576036866359447
2024-02,La Croix,Israel-Palestine Conflict,1.0,3.0,5,20.0,60.0,770,0.0012987012987012987,0.003896103896103896
2024-02,La Croix,Russian Invasion of Ukraine,5.0,1.0,15,33.33333333333333,6.666666666666667,868,0.00576036866359447,0.001152073732718894
2024-02,La Razón,Israel-Palestine Conflict,3.0,0.0,1,300.0,0.0,770,0.003896103896103896,0.0
2024-02,La Razón,Russian Invasion of Ukraine,1.0,0.0,4,25.0,0.0,868,0.001152073732718894,0.0
2024-02,La Vanguardia,Russian Invasion of Ukraine,7.0,4.0,7,100.0,57.14285714285714,868,0.008064516129032258,0.004608294930875576
2024-02,Le Figaro,Israel-Palestine Conflict,4.0,2.0,6,66.66666666666666,33.33333333333333,770,0.005194805194805195,0.0025974025974025974
2024-02,Le Figaro,Russian Invasion of Ukraine,63.0,11.0,16,393.75,68.75,868,0.07258064516129033,0.012672811059907835
2024-02,Le Monde,Israel-Palestine Conflict,13.0,7.0,9,144.44444444444443,77.77777777777779,770,0.016883116883116882,0.00909090909090909
2024-02,Le Monde,Russian Invasion of Ukraine,10.0,9.0,20,50.0,45.0,868,0.01152073732718894,0.010368663594470046
2024-02,Les Echos,Russian Invasion of Ukraine,11.0,8.0,18,61.111111111111114,44.44444444444444,868,0.012672811059907835,0.009216589861751152
2024-02,Libération,Israel-Palestine Conflict,9.0,3.0,2,450.0,150.0,770,0.011688311688311689,0.003896103896103896
2024-02,Libération,Russian Invasion of Ukraine,3.0,5.0,15,20.0,33.33333333333333,868,0.0034562211981566822,0.00576036866359447
2024-02,Los Angeles Times,Israel-Palestine Conflict,8.0,6.0,8,100.0,75.0,770,0.01038961038961039,0.007792207792207792
2024-02,Los Angeles Times,Russian Invasion of Ukraine,2.0,1.0,8,25.0,12.5,868,0.002304147465437788,0.001152073732718894
2024-02,MSNBC ,Israel-Palestine Conflict,2.0,6.0,3,66.66666666666666,200.0,770,0.0025974025974025974,0.007792207792207792
2024-02,MSNBC ,Russian Invasion of Ukraine,5.0,1.0,15,33.33333333333333,6.666666666666667,868,0.00576036866359447,0.001152073732718894
2024-02,Mediapart,Israel-Palestine Conflict,32.0,3.0,5,640.0,60.0,770,0.04155844155844156,0.003896103896103896
2024-02,Mediapart,Russian Invasion of Ukraine,1.0,3.0,5,20.0,60.0,868,0.001152073732718894,0.0034562211981566822
2024-02,Metro,Israel-Palestine Conflict,38.0,18.0,7,542.8571428571429,257.14285714285717,770,0.04935064935064935,0.023376623376623377
2024-02,NBC News,Israel-Palestine Conflict,12.0,40.0,27,44.44444444444444,148.14814814814815,770,0.015584415584415584,0.05194805194805195
2024-02,NBC News,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,868,0.0,0.0
2024-02,NPR,Israel-Palestine Conflict,9.0,17.0,11,81.81818181818183,154.54545454545453,770,0.011688311688311689,0.02207792207792208
2024-02,NPR,Russian Invasion of Ukraine,1.0,0.0,5,20.0,0.0,868,0.001152073732718894,0.0
2024-02,People's Daily,Israel-Palestine Conflict,0.0,2.0,2,0.0,100.0,770,0.0,0.0025974025974025974
2024-02,People's Daily,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,868,0.0,0.0
2024-02,Politico,Israel-Palestine Conflict,1.0,0.0,2,50.0,0.0,770,0.0012987012987012987,0.0
2024-02,Politico,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,868,0.0,0.0
2024-02,Press TV,Israel-Palestine Conflict,13.0,0.0,4,325.0,0.0,770,0.016883116883116882,0.0
2024-02,Press TV,Russian Invasion of Ukraine,2.0,0.0,2,100.0,0.0,868,0.002304147465437788,0.0
2024-02,Público,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,868,0.0,0.0
2024-02,RIA Novosti,Israel-Palestine Conflict,52.0,25.0,12,433.3333333333333,208.33333333333334,770,0.06753246753246753,0.032467532467532464
2024-02,RIA Novosti,Russian Invasion of Ukraine,7.0,4.0,6,116.66666666666667,66.66666666666666,868,0.008064516129032258,0.004608294930875576
2024-02,RT (Russia Today),Israel-Palestine Conflict,9.0,5.0,7,128.57142857142858,71.42857142857143,770,0.011688311688311689,0.006493506493506494
2024-02,RT (Russia Today),Russian Invasion of Ukraine,0.0,1.0,2,0.0,50.0,868,0.0,0.001152073732718894
2024-02,RTVE,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,770,0.0,0.0
2024-02,RTVE,Russian Invasion of Ukraine,13.0,18.0,27,48.148148148148145,66.66666666666666,868,0.014976958525345621,0.020737327188940093
2024-02,Radio France Internationale (RFI),Israel-Palestine Conflict,6.0,0.0,4,150.0,0.0,770,0.007792207792207792,0.0
2024-02,Radio France Internationale (RFI),Russian Invasion of Ukraine,2.0,4.0,18,11.11111111111111,22.22222222222222,868,0.002304147465437788,0.004608294930875576
2024-02,Reuters,Israel-Palestine Conflict,44.0,26.0,18,244.44444444444446,144.44444444444443,770,0.05714285714285714,0.033766233766233764
2024-02,Reuters,Russian Invasion of Ukraine,0.0,1.0,13,0.0,7.6923076923076925,868,0.0,0.001152073732718894
2024-02,Sky News,Israel-Palestine Conflict,12.0,12.0,15,80.0,80.0,770,0.015584415584415584,0.015584415584415584
2024-02,Sky News,Russian Invasion of Ukraine,8.0,6.0,17,47.05882352941176,35.294117647058826,868,0.009216589861751152,0.0069124423963133645
2024-02,TASS,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,770,0.0,0.0
2024-02,TASS,Russian Invasion of Ukraine,3.0,8.0,12,25.0,66.66666666666666,868,0.0034562211981566822,0.009216589861751152
2024-02,Tasnim News Agency,Israel-Palestine Conflict,5.0,0.0,5,100.0,0.0,770,0.006493506493506494,0.0
2024-02,Tasnim News Agency,Russian Invasion of Ukraine,6.0,4.0,4,150.0,100.0,868,0.0069124423963133645,0.004608294930875576
2024-02,The Atlantic,Israel-Palestine Conflict,1.0,0.0,1,100.0,0.0,770,0.0012987012987012987,0.0
2024-02,The Atlantic,Russian Invasion of Ukraine,13.0,5.0,4,325.0,125.0,868,0.014976958525345621,0.00576036866359447
2024-02,The Australian,Israel-Palestine Conflict,17.0,4.0,7,242.85714285714283,57.14285714285714,770,0.02207792207792208,0.005194805194805195
2024-02,The Australian,Russian Invasion of Ukraine,30.0,31.0,32,93.75,96.875,868,0.03456221198156682,0.03571428571428571
2024-02,The Conversation UK,Israel-Palestine Conflict,0.0,0.0,2,0.0,0.0,770,0.0,0.0
2024-02,The Daily Telegraph,Israel-Palestine Conflict,21.0,3.0,12,175.0,25.0,770,0.02727272727272727,0.003896103896103896
2024-02,The Daily Telegraph,Russian Invasion of Ukraine,1.0,1.0,7,14.285714285714285,14.285714285714285,868,0.001152073732718894,0.001152073732718894
2024-02,The Diplomat,Israel-Palestine Conflict,10.0,17.0,8,125.0,212.5,770,0.012987012987012988,0.02207792207792208
2024-02,The Diplomat,Russian Invasion of Ukraine,7.0,11.0,6,116.66666666666667,183.33333333333331,868,0.008064516129032258,0.012672811059907835
2024-02,The Economist,Israel-Palestine Conflict,16.0,14.0,16,100.0,87.5,770,0.02077922077922078,0.01818181818181818
2024-02,The Economist,Russian Invasion of Ukraine,1.0,2.0,7,14.285714285714285,28.57142857142857,868,0.001152073732718894,0.002304147465437788
2024-02,The Globe and Mail,Israel-Palestine Conflict,2.0,2.0,1,200.0,200.0,770,0.0025974025974025974,0.0025974025974025974
2024-02,The Globe and Mail,Russian Invasion of Ukraine,3.0,5.0,18,16.666666666666664,27.77777777777778,868,0.0034562211981566822,0.00576036866359447
2024-02,The Guardian,Israel-Palestine Conflict,26.0,10.0,9,288.88888888888886,111.11111111111111,770,0.033766233766233764,0.012987012987012988
2024-02,The Guardian,Russian Invasion of Ukraine,1.0,1.0,5,20.0,20.0,868,0.001152073732718894,0.001152073732718894
2024-02,The Hill,Israel-Palestine Conflict,13.0,3.0,5,260.0,60.0,770,0.016883116883116882,0.003896103896103896
2024-02,The Hill,Russian Invasion of Ukraine,13.0,5.0,13,100.0,38.46153846153847,868,0.014976958525345621,0.00576036866359447
2024-02,The Hindu,Israel-Palestine Conflict,6.0,2.0,1,600.0,200.0,770,0.007792207792207792,0.0025974025974025974
2024-02,The Hindu,Russian Invasion of Ukraine,38.0,9.0,31,122.58064516129032,29.03225806451613,868,0.04377880184331797,0.010368663594470046
2024-02,The Independent,Israel-Palestine Conflict,13.0,5.0,5,260.0,100.0,770,0.016883116883116882,0.006493506493506494
2024-02,The Independent,Russian Invasion of Ukraine,1.0,1.0,20,5.0,5.0,868,0.001152073732718894,0.001152073732718894
2024-02,The Intercept,Israel-Palestine Conflict,22.0,10.0,16,137.5,62.5,770,0.02857142857142857,0.012987012987012988
2024-02,The Intercept,Russian Invasion of Ukraine,0.0,0.0,3,0.0,0.0,868,0.0,0.0
2024-02,The Japan Times,Israel-Palestine Conflict,20.0,10.0,8,250.0,125.0,770,0.025974025974025976,0.012987012987012988
2024-02,The Japan Times,Russian Invasion of Ukraine,8.0,9.0,15,53.333333333333336,60.0,868,0.009216589861751152,0.010368663594470046
2024-02,The Jerusalem Post,Israel-Palestine Conflict,46.0,14.0,23,200.0,60.86956521739131,770,0.05974025974025974,0.01818181818181818
2024-02,The Jerusalem Post,Russian Invasion of Ukraine,7.0,3.0,8,87.5,37.5,868,0.008064516129032258,0.0034562211981566822
2024-02,The Mirror,Israel-Palestine Conflict,7.0,4.0,8,87.5,50.0,770,0.00909090909090909,0.005194805194805195
2024-02,The Mirror,Russian Invasion of Ukraine,15.0,4.0,16,93.75,25.0,868,0.01728110599078341,0.004608294930875576
2024-02,The New Statesman,Israel-Palestine Conflict,31.0,8.0,11,281.8181818181818,72.72727272727273,770,0.04025974025974026,0.01038961038961039
2024-02,The New Statesman,Russian Invasion of Ukraine,0.0,0.0,4,0.0,0.0,868,0.0,0.0
2024-02,The New York Times,Israel-Palestine Conflict,7.0,5.0,14,50.0,35.714285714285715,770,0.00909090909090909,0.006493506493506494
2024-02,The New York Times,Russian Invasion of Ukraine,11.0,7.0,8,137.5,87.5,868,0.012672811059907835,0.008064516129032258
2024-02,The Observer,Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,868,0.0,0.0
2024-02,The South China Morning Post,Israel-Palestine Conflict,21.0,15.0,15,140.0,100.0,770,0.02727272727272727,0.01948051948051948
2024-02,The South China Morning Post,Russian Invasion of Ukraine,0.0,6.0,9,0.0,66.66666666666666,868,0.0,0.0069124423963133645
2024-02,The Spectator,Israel-Palestine Conflict,3.0,13.0,3,100.0,433.3333333333333,770,0.003896103896103896,0.016883116883116882
2024-02,The Spectator,Russian Invasion of Ukraine,12.0,5.0,13,92.3076923076923,38.46153846153847,868,0.013824884792626729,0.00576036866359447
2024-02,The Sun,Israel-Palestine Conflict,4.0,1.0,6,66.66666666666666,16.666666666666664,770,0.005194805194805195,0.0012987012987012987
2024-02,The Sun,Russian Invasion of Ukraine,30.0,25.0,19,157.89473684210526,131.57894736842107,868,0.03456221198156682,0.02880184331797235
2024-02,The Sydney Morning Herald,Israel-Palestine Conflict,0.0,4.0,3,0.0,133.33333333333331,770,0.0,0.005194805194805195
2024-02,The Sydney Morning Herald,Russian Invasion of Ukraine,15.0,5.0,9,166.66666666666669,55.55555555555556,868,0.01728110599078341,0.00576036866359447
2024-02,The Times,Israel-Palestine Conflict,7.0,0.0,4,175.0,0.0,770,0.00909090909090909,0.0
2024-02,The Times,Russian Invasion of Ukraine,18.0,22.0,25,72.0,88.0,868,0.020737327188940093,0.02534562211981567
2024-02,The Times of India,Israel-Palestine Conflict,0.0,0.0,4,0.0,0.0,770,0.0,0.0
2024-02,The Times of India,Russian Invasion of Ukraine,4.0,8.0,18,22.22222222222222,44.44444444444444,868,0.004608294930875576,0.009216589861751152
2024-02,The Wall Street Journal,Israel-Palestine Conflict,30.0,23.0,10,300.0,229.99999999999997,770,0.03896103896103896,0.02987012987012987
2024-02,The Wall Street Journal,Russian Invasion of Ukraine,0.0,0.0,6,0.0,0.0,868,0.0,0.0
2024-02,The Washington Post,Israel-Palestine Conflict,9.0,11.0,14,64.28571428571429,78.57142857142857,770,0.011688311688311689,0.014285714285714285
2024-02,The Washington Post,Russian Invasion of Ukraine,1.0,1.0,2,50.0,50.0,868,0.001152073732718894,0.001152073732718894
2024-02,USA Today,Israel-Palestine Conflict,13.0,12.0,15,86.66666666666667,80.0,770,0.016883116883116882,0.015584415584415584
2024-02,USA Today,Russian Invasion of Ukraine,5.0,1.0,6,83.33333333333334,16.666666666666664,868,0.00576036866359447,0.001152073732718894
2024-02,Vox,Israel-Palestine Conflict,0.0,1.0,5,0.0,20.0,770,0.0,0.0012987012987012987
2024-02,Vox,Russian Invasion of Ukraine,0.0,1.0,7,0.0,14.285714285714285,868,0.0,0.001152073732718894
2024-02,Xinhua News Agency,Israel-Palestine Conflict,2.0,0.0,4,50.0,0.0,770,0.0025974025974025974,0.0
2024-02,Xinhua News Agency,Russian Invasion of Ukraine,0.0,0.0,2,0.0,0.0,868,0.0,0.0
2024-03,20 Minutos,Russian Invasion of Ukraine,1.0,4.0,2,50.0,200.0,626,0.001597444089456869,0.006389776357827476
2024-03,Al Jazeera,Israel-Palestine Conflict,2.0,1.0,9,22.22222222222222,11.11111111111111,673,0.0029717682020802376,0.0014858841010401188
2024-03,Al Jazeera,Russian Invasion of Ukraine,4.0,3.0,4,100.0,75.0,626,0.006389776357827476,0.004792332268370607
2024-03,Amnesty International publications,Israel-Palestine Conflict,23.0,20.0,25,92.0,80.0,673,0.03417533432392273,0.029717682020802376
2024-03,Amnesty International publications,Russian Invasion of Ukraine,10.0,36.0,16,62.5,225.0,626,0.01597444089456869,0.05750798722044728
2024-03,Arab News,Israel-Palestine Conflict,13.0,3.0,9,144.44444444444443,33.33333333333333,673,0.019316493313521546,0.004457652303120356
2024-03,Arab News,Russian Invasion of Ukraine,0.0,2.0,14,0.0,14.285714285714285,626,0.0,0.003194888178913738
2024-03,Associated Press (AP),Israel-Palestine Conflict,38.0,6.0,11,345.45454545454544,54.54545454545454,673,0.05646359583952452,0.008915304606240713
2024-03,Associated Press (AP),Russian Invasion of Ukraine,0.0,0.0,1,0.0,0.0,626,0.0,0.0
2024-03,BBC News,Israel-Palestine Conflict,24.0,10.0,20,120.0,50.0,673,0.03566121842496285,0.014858841010401188
2024-03,BBC News,Russian Invasion of Ukraine,6.0,16.0,5,120.0,320.0,626,0.009584664536741214,0.025559105431309903
2024-03,Bloomberg,Israel-Palestine Conflict,12.0,5.0,6,200.0,83.33333333333334,673,0.017830609212481426,0.007429420505200594
2024-03,Bloomberg,Russian Invasion of Ukraine,13.0,13.0,12,108.33333333333333,108.33333333333333,626,0.020766773162939296,0.020766773162939296
2024-03,BuzzFeed News,Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,673,0.0,0.0
2024-03,CBC News,Israel-Palestine Conflict,10.0,14.0,10,100.0,140.0,673,0.014858841010401188,0.020802377414561663
2024-03,CBC News,Russian Invasion of Ukraine,2.0,3.0,7,28.57142857142857,42.857142857142854,626,0.003194888178913738,0.004792332268370607
2024-03,CBS News,Israel-Palestine Conflict,22.0,5.0,15,146.66666666666666,33.33333333333333,673,0.03268945022288262,0.007429420505200594
2024-03,CCTV (China Central Television),Israel-Palestine Conflict,0.0,0.0,1,0.0,0.0,673,0.0,0.0
2024-03,CNN ,Israel-Palestine Conflict,75.0,25.0,26,288.46153846153845,96.15384615384616,673,0.11144130757800892,0.03714710252600297
2024-03,CNN ,Russian Invasion of Ukraine,3.0,2.0,1,300.0,200.0,626,0.004792332268370607,0.003194888178913738
2024-03,Cadena SER,Russian Invasion of Ukraine,0.0,2.0,2,0.0,100.0,626,0.0,0.003194888178913738
