month,outlet_name,conflict_name,sentiment_category,sentiment,sentiment_score,article_count,normalized_sentiment_score
2024-02,L'Express,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 2, 'negative': 1}",0.03718522344253322,0.09090909090909091,868,0.00010473397570171764
2024-02,La Croix,Israel-Palestine Conflict,"{'positive': 4, 'negative': 1}",0.06776530983361674,0.6,770,0.0007792207792207792
2024-02,La Croix,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 5, 'negative': 2}",0.08088654705574334,0.4,868,0.0004608294930875576
2024-02,La Razón,Israel-Palestine Conflict,{'positive': 1},0.0856259018759018,1.0,770,0.0012987012987012987
2024-02,La Razón,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.05674603174603178,0.25,868,0.0002880184331797235
2024-02,La Vanguardia,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 2}",0.056969910947481,0.7142857142857143,868,0.0008229098090849243
2024-02,Le Figaro,Israel-Palestine Conflict,"{'positive': 4, 'neutral': 1, 'negative': 1}",0.05620286175828245,0.5,770,0.0006493506493506494
2024-02,Le Figaro,Russian Invasion of Ukraine,"{'neutral': 11, 'positive': 4, 'negative': 1}",0.038757667799971425,0.1875,868,0.00021601382488479264
2024-02,Le Monde,Israel-Palestine Conflict,"{'neutral': 6, 'positive': 3}",0.028827859385415672,0.3333333333333333,770,0.0004329004329004329
2024-02,Le Monde,Russian Invasion of Ukraine,"{'neutral': 11, 'positive': 8, 'negative': 1}",0.04247042898891128,0.35,868,0.0004032258064516129
2024-02,Les Echos,Russian Invasion of Ukraine,"{'neutral': 12, 'positive': 6}",0.03805913267007911,0.3333333333333333,868,0.00038402457757296467
2024-02,Libération,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.05473430977736925,0.5,770,0.0006493506493506494
2024-02,Libération,Russian Invasion of Ukraine,"{'neutral': 11, 'positive': 4}",0.035704563740709336,0.26666666666666666,868,0.00030721966205837174
2024-02,Los Angeles Times,Israel-Palestine Conflict,"{'positive': 4, 'neutral': 3, 'negative': 1}",0.023945304507151224,0.375,770,0.000487012987012987
2024-02,Los Angeles Times,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 3}",0.06416194289484563,0.375,868,0.0004320276497695853
2024-02,MSNBC ,Israel-Palestine Conflict,{'positive': 3},0.18332052354503423,1.0,770,0.0012987012987012987
2024-02,MSNBC ,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 5, 'negative': 2}",0.045760982629373885,0.2,868,0.0002304147465437788
2024-02,Mediapart,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1, 'negative': 1}",0.0143017234408363,0.0,770,0.0
2024-02,Mediapart,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 2, 'negative': 1}",-0.06228102698465994,0.2,868,0.0002304147465437788
2024-02,Metro,Israel-Palestine Conflict,"{'positive': 4, 'neutral': 3}",0.0962727220441347,0.5714285714285714,770,0.0007421150278293135
2024-02,NBC News,Israel-Palestine Conflict,"{'neutral': 14, 'positive': 11, 'negative': 2}",0.07334270874486425,0.3333333333333333,770,0.0004329004329004329
2024-02,NBC News,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.04815639999689825,0.3333333333333333,868,0.00038402457757296467
2024-02,NPR,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 4}",0.07356847892369474,0.36363636363636365,770,0.0004722550177095632
2024-02,NPR,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.1779895225691138,0.6,868,0.0006912442396313364
2024-02,People's Daily,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.07353395061728395,0.5,770,0.0006493506493506494
2024-02,People's Daily,Russian Invasion of Ukraine,{'positive': 1},0.2625,1.0,868,0.001152073732718894
2024-02,Politico,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.04357356459330135,0.5,770,0.0006493506493506494
2024-02,Politico,Russian Invasion of Ukraine,{'neutral': 3},,0.0,868,0.0
2024-02,Press TV,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1}",0.18166666666666662,0.25,770,0.0003246753246753247
2024-02,Press TV,Russian Invasion of Ukraine,{'positive': 2},0.06720452718870434,1.0,868,0.001152073732718894
2024-02,Público,Russian Invasion of Ukraine,"{'positive': 1, 'negative': 1}",0.002808523547159901,0.0,868,0.0
2024-02,RIA Novosti,Israel-Palestine Conflict,"{'positive': 8, 'neutral': 3, 'negative': 1}",0.04789692237479881,0.5833333333333334,770,0.0007575757575757576
2024-02,RIA Novosti,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 3}",0.04971338462765893,0.5,868,0.000576036866359447
2024-02,RT (Russia Today),Israel-Palestine Conflict,"{'neutral': 5, 'positive': 2}",0.037694251694401416,0.2857142857142857,770,0.00037105751391465676
2024-02,RT (Russia Today),Russian Invasion of Ukraine,{'neutral': 2},0.0327437909673611,0.0,868,0.0
2024-02,RTVE,Israel-Palestine Conflict,{'positive': 1},0.1319985322896281,1.0,770,0.0012987012987012987
2024-02,RTVE,Russian Invasion of Ukraine,"{'positive': 13, 'neutral': 13, 'negative': 1}",0.043439069294764474,0.4444444444444444,868,0.0005120327700972862
2024-02,Radio France Internationale (RFI),Israel-Palestine Conflict,"{'neutral': 2, 'negative': 1, 'positive': 1}",0.007796618213225938,0.0,770,0.0
2024-02,Radio France Internationale (RFI),Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 6, 'negative': 3}",0.0262715330825598,0.3333333333333333,868,0.00038402457757296467
2024-02,Reuters,Israel-Palestine Conflict,"{'neutral': 9, 'positive': 8, 'negative': 1}",0.04790415109416542,0.3888888888888889,770,0.000505050505050505
2024-02,Reuters,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 3}",0.03595712214739992,0.23076923076923078,868,0.00026586316908897554
2024-02,Sky News,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 7, 'negative': 1}",0.05014379400173189,0.4,770,0.0005194805194805195
2024-02,Sky News,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 7, 'negative': 2}",0.04825930782282036,0.35294117647058826,868,0.0004066142586066685
2024-02,TASS,Israel-Palestine Conflict,{'positive': 1},0.0833333333333333,1.0,770,0.0012987012987012987
2024-02,TASS,Russian Invasion of Ukraine,"{'positive': 8, 'neutral': 4}",0.08939424335922565,0.6666666666666666,868,0.0007680491551459293
2024-02,Tasnim News Agency,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 1, 'negative': 1}",0.08908822097799378,0.4,770,0.0005194805194805195
2024-02,Tasnim News Agency,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 1}",0.04003674193876055,0.25,868,0.0002880184331797235
2024-02,The Atlantic,Israel-Palestine Conflict,{'positive': 1},0.0556934873516506,1.0,770,0.0012987012987012987
2024-02,The Atlantic,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 2}",0.03219508932695895,0.5,868,0.000576036866359447
2024-02,The Australian,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 3, 'negative': 1}",0.02491084726179749,0.2857142857142857,770,0.00037105751391465676
2024-02,The Australian,Russian Invasion of Ukraine,"{'neutral': 18, 'positive': 10, 'negative': 4}",0.01354788628006284,0.1875,868,0.00021601382488479264
2024-02,The Conversation UK,Israel-Palestine Conflict,{'positive': 2},0.1953234265734265,1.0,770,0.0012987012987012987
2024-02,The Daily Telegraph,Israel-Palestine Conflict,"{'positive': 5, 'neutral': 5, 'negative': 2}",0.022807152240793216,0.25,770,0.0003246753246753247
2024-02,The Daily Telegraph,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 3}",0.06199449041962148,0.42857142857142855,868,0.0004937458854509545
2024-02,The Diplomat,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 3}",0.10942137309469237,0.375,770,0.000487012987012987
2024-02,The Diplomat,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 3}",0.08796075779970762,0.5,868,0.000576036866359447
2024-02,The Economist,Israel-Palestine Conflict,"{'neutral': 9, 'positive': 7}",0.1113359323245368,0.4375,770,0.0005681818181818182
2024-02,The Economist,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 3}",0.08229084434704205,0.5714285714285714,868,0.0006583278472679394
2024-02,The Globe and Mail,Israel-Palestine Conflict,{'positive': 1},0.050501253132832,1.0,770,0.0012987012987012987
2024-02,The Globe and Mail,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 8, 'negative': 1}",0.06625286255282722,0.4444444444444444,868,0.0005120327700972862
2024-02,The Guardian,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 2}",0.02611555912887332,0.2222222222222222,770,0.0002886002886002886
2024-02,The Guardian,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.07583082096474954,0.2,868,0.0002304147465437788
2024-02,The Hill,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 2}",0.0489350654732509,0.6,770,0.0007792207792207792
2024-02,The Hill,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 6, 'negative': 1}",0.05222097164882401,0.38461538461538464,868,0.00044310528181495923
2024-02,The Hindu,Israel-Palestine Conflict,{'positive': 1},0.1221560846560846,1.0,770,0.0012987012987012987
2024-02,The Hindu,Russian Invasion of Ukraine,"{'positive': 18, 'neutral': 13}",0.06680722705506158,0.5806451612903226,868,0.0006689460383529063
2024-02,The Independent,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 2}",0.04887715481968728,0.6,770,0.0007792207792207792
2024-02,The Independent,Russian Invasion of Ukraine,"{'positive': 10, 'neutral': 8, 'negative': 2}",0.09599606717994695,0.4,868,0.0004608294930875576
2024-02,The Intercept,Israel-Palestine Conflict,"{'positive': 9, 'neutral': 7}",0.10845875304435211,0.5625,770,0.0007305194805194805
2024-02,The Intercept,Russian Invasion of Ukraine,{'neutral': 3},,0.0,868,0.0
2024-02,The Japan Times,Israel-Palestine Conflict,"{'positive': 7, 'neutral': 1}",0.09843867002583581,0.875,770,0.0011363636363636363
2024-02,The Japan Times,Russian Invasion of Ukraine,"{'neutral': 10, 'positive': 5}",0.05535633825344789,0.3333333333333333,868,0.00038402457757296467
2024-02,The Jerusalem Post,Israel-Palestine Conflict,"{'positive': 12, 'neutral': 10, 'negative': 1}",0.11226436460702516,0.4782608695652174,770,0.0006211180124223603
2024-02,The Jerusalem Post,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 2}",0.10175931767555932,0.75,868,0.0008640552995391706
2024-02,The Mirror,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 2, 'negative': 1}",0.018234178786382074,0.125,770,0.00016233766233766234
2024-02,The Mirror,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 7, 'negative': 1}",0.04532843077118709,0.375,868,0.0004320276497695853
2024-02,The New Statesman,Israel-Palestine Conflict,"{'positive': 5, 'neutral': 5, 'negative': 1}",0.05373034819962976,0.36363636363636365,770,0.0004722550177095632
2024-02,The New Statesman,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1, 'positive': 1}",-0.01502598661028895,0.0,868,0.0
2024-02,The New York Times,Israel-Palestine Conflict,"{'neutral': 8, 'positive': 4, 'negative': 2}",0.08379917759404923,0.14285714285714285,770,0.00018552875695732838
2024-02,The New York Times,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2}",0.05144511027267665,0.25,868,0.0002880184331797235
2024-02,The Observer,Russian Invasion of Ukraine,{'neutral': 1},0.0460666666666666,0.0,868,0.0
2024-02,The South China Morning Post,Israel-Palestine Conflict,"{'neutral': 11, 'positive': 4}",0.05437815007270506,0.26666666666666666,770,0.0003463203463203463
2024-02,The South China Morning Post,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4}",0.10259011371584667,0.4444444444444444,868,0.0005120327700972862
2024-02,The Spectator,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.034244793058450435,0.3333333333333333,770,0.0004329004329004329
2024-02,The Spectator,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 5, 'negative': 1}",0.05751486781469976,0.3076923076923077,868,0.0003544842254519674
2024-02,The Sun,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 2}",0.12831569542697585,0.3333333333333333,770,0.0004329004329004329
2024-02,The Sun,Russian Invasion of Ukraine,"{'positive': 11, 'neutral': 7, 'negative': 1}",0.07878194348116832,0.5263157894736842,868,0.0006063545961678389
2024-02,The Sydney Morning Herald,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.0226808346727046,0.3333333333333333,770,0.0004329004329004329
2024-02,The Sydney Morning Herald,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4}",0.07901329131608464,0.4444444444444444,868,0.0005120327700972862
2024-02,The Times,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 1}",0.10790913953470768,0.75,770,0.000974025974025974
2024-02,The Times,Russian Invasion of Ukraine,"{'positive': 13, 'neutral': 12}",0.07403134937161518,0.52,868,0.0005990783410138249
2024-02,The Times of India,Israel-Palestine Conflict,{'neutral': 4},,0.0,770,0.0
2024-02,The Times of India,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 9}",0.0826900896710627,0.5,868,0.000576036866359447
2024-02,The Wall Street Journal,Israel-Palestine Conflict,"{'neutral': 6, 'positive': 3, 'negative': 1}",0.019743987558138634,0.2,770,0.00025974025974025974
2024-02,The Wall Street Journal,Russian Invasion of Ukraine,"{'positive': 4, 'negative': 1, 'neutral': 1}",0.033965830630659444,0.5,868,0.000576036866359447
2024-02,The Washington Post,Israel-Palestine Conflict,"{'neutral': 10, 'positive': 4}",0.05223547189858475,0.2857142857142857,770,0.00037105751391465676
2024-02,The Washington Post,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.15,0.5,868,0.000576036866359447
2024-02,USA Today,Israel-Palestine Conflict,"{'positive': 9, 'neutral': 5, 'negative': 1}",0.06904449577440014,0.5333333333333333,770,0.0006926406926406926
2024-02,USA Today,Russian Invasion of Ukraine,"{'positive': 4, 'neutral': 2}",0.07653641860212478,0.6666666666666666,868,0.0007680491551459293
2024-02,Vox,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 2, 'negative': 1}",0.017856594542462436,0.2,770,0.00025974025974025974
2024-02,Vox,Russian Invasion of Ukraine,"{'neutral': 5, 'negative': 1, 'positive': 1}",0.0021770558225299285,0.0,868,0.0
2024-02,Xinhua News Agency,Israel-Palestine Conflict,{'neutral': 4},0.0022400879543736,0.0,770,0.0
2024-02,Xinhua News Agency,Russian Invasion of Ukraine,"{'positive': 1, 'neutral': 1}",0.08124999999999995,0.5,868,0.000576036866359447
2024-03,20 Minutos,Russian Invasion of Ukraine,{'positive': 2},0.059254945734537504,1.0,626,0.001597444089456869
2024-03,Al Jazeera,Israel-Palestine Conflict,{'neutral': 9},0.0014421740339171,0.0,673,0.0
2024-03,Al Jazeera,Russian Invasion of Ukraine,"{'positive': 2, 'negative': 1, 'neutral': 1}",-0.00383331953780835,0.25,626,0.00039936102236421724
2024-03,Amnesty International publications,Israel-Palestine Conflict,"{'neutral': 17, 'positive': 6, 'negative': 2}",0.03976672668288558,0.16,673,0.00023774145616641904
2024-03,Amnesty International publications,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 7, 'negative': 1}",0.06984013231801156,0.375,626,0.0005990415335463259
2024-03,Arab News,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 4}",0.07298289352774366,0.4444444444444444,673,0.0006603929337956083
2024-03,Arab News,Russian Invasion of Ukraine,"{'positive': 13, 'neutral': 1}",0.17781019972523504,0.9285714285714286,626,0.00148334094020995
2024-03,Associated Press (AP),Israel-Palestine Conflict,"{'neutral': 10, 'positive': 1}",0.015156930528503018,0.09090909090909091,673,0.00013508037282182898
2024-03,Associated Press (AP),Russian Invasion of Ukraine,{'positive': 1},0.060474537037037,1.0,626,0.001597444089456869
2024-03,BBC News,Israel-Palestine Conflict,"{'neutral': 11, 'positive': 7, 'negative': 2}",0.0322226784022928,0.25,673,0.0003714710252600297
2024-03,BBC News,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 2, 'positive': 1}",-0.015546234960410563,-0.2,626,-0.0003194888178913738
2024-03,Bloomberg,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 2, 'negative': 1}",0.009460426392345282,0.16666666666666666,673,0.00024764735017335313
2024-03,Bloomberg,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 3}",0.07061360646749816,0.25,626,0.00039936102236421724
2024-03,BuzzFeed News,Israel-Palestine Conflict,{'positive': 1},0.0599023199023198,1.0,673,0.0014858841010401188
2024-03,CBC News,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 5}",0.07201056129553828,0.5,673,0.0007429420505200594
2024-03,CBC News,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 2}",0.0339544973544973,0.2857142857142857,626,0.00045641259698767686
2024-03,CBS News,Israel-Palestine Conflict,"{'neutral': 12, 'negative': 2, 'positive': 1}",0.00917805177651175,-0.06666666666666667,673,-9.905894006934126e-05
2024-03,CCTV (China Central Television),Israel-Palestine Conflict,{'positive': 1},0.2200268817204301,1.0,673,0.0014858841010401188
2024-03,CNN ,Israel-Palestine Conflict,"{'neutral': 15, 'positive': 10, 'negative': 1}",0.06755833366599545,0.34615384615384615,673,0.0005143444965138873
2024-03,CNN ,Russian Invasion of Ukraine,{'positive': 1},0.062572320418855,1.0,626,0.001597444089456869
2024-03,Cadena SER,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.0321244596987171,0.5,626,0.0007987220447284345
2024-03,Carnegie Endowment for International Peace publications,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 1}",0.08799201104147567,0.75,673,0.001114413075780089
2024-03,Carnegie Endowment for International Peace publications,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.05452898550724635,0.3333333333333333,626,0.0005324813631522896
2024-03,Channel 4 News,Israel-Palestine Conflict,{'positive': 2},0.07536661597679145,1.0,673,0.0014858841010401188
2024-03,Channel 4 News,Russian Invasion of Ukraine,{'neutral': 3},0.013695608095608066,0.0,626,0.0
2024-03,China Daily,Israel-Palestine Conflict,"{'positive': 8, 'neutral': 6}",0.07875384432809879,0.5714285714285714,673,0.0008490766291657821
2024-03,China Daily,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 2}",0.07732636372403427,0.75,626,0.0011980830670926517
2024-03,Council on Foreign Relations,Israel-Palestine Conflict,{'neutral': 5},0.0015334327525931592,0.0,673,0.0
2024-03,Council on Foreign Relations,Russian Invasion of Ukraine,"{'neutral': 3, 'positive': 3}",0.04681970931698734,0.5,626,0.0007987220447284345
2024-03,Daily Mail,Israel-Palestine Conflict,"{'neutral': 6, 'positive': 5}",0.05549430319660648,0.45454545454545453,673,0.0006754018641091449
2024-03,Daily Mail,Russian Invasion of Ukraine,"{'neutral': 8, 'positive': 4}",0.05549056904611693,0.3333333333333333,626,0.0005324813631522896
2024-03,Dawn,Israel-Palestine Conflict,"{'neutral': 4, 'positive': 2}",0.07409282698991343,0.3333333333333333,673,0.0004952947003467063
2024-03,Dawn,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 2}",0.07900893207162041,0.25,626,0.00039936102236421724
2024-03,Der Spiegel,Israel-Palestine Conflict,{'positive': 2},0.15100318116227202,1.0,673,0.0014858841010401188
2024-03,Der Spiegel,Russian Invasion of Ukraine,"{'neutral': 1, 'positive': 1}",0.036866231111360996,0.5,626,0.0007987220447284345
2024-03,Deutsche Welle,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 5}",0.0739906558444148,0.4166666666666667,673,0.0006191183754333829
2024-03,Deutsche Welle,Russian Invasion of Ukraine,{'neutral': 1},0.0124317499317499,0.0,626,0.0
2024-03,El Confidencial,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.07815136990202778,0.6,626,0.0009584664536741213
2024-03,El Mundo,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.04301457000125477,0.6666666666666666,626,0.0010649627263045792
2024-03,El País,Israel-Palestine Conflict,"{'neutral': 2, 'positive': 1}",0.0580511236377801,0.3333333333333333,673,0.0004952947003467063
2024-03,El País,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.12833269537480063,0.3333333333333333,626,0.0005324813631522896
2024-03,Evening Standard,Israel-Palestine Conflict,"{'neutral': 3, 'positive': 1}",0.01991794037561055,0.25,673,0.0003714710252600297
2024-03,Evening Standard,Russian Invasion of Ukraine,{'neutral': 5},0.020533018093942278,0.0,626,0.0
2024-03,Financial Times,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 3}",0.06368627032689528,0.5,673,0.0007429420505200594
2024-03,Financial Times,Russian Invasion of Ukraine,{'neutral': 1},,0.0,626,0.0
2024-03,Foreign Affairs,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 2}",0.029178533931465914,0.2857142857142857,673,0.00042453831458289106
2024-03,Foreign Affairs,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1, 'negative': 1}",-0.09626367919900262,0.0,626,0.0
2024-03,Foreign Policy,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 3}",0.0603286383182145,0.3,673,0.00044576523031203565
2024-03,Foreign Policy,Russian Invasion of Ukraine,"{'neutral': 2, 'positive': 1}",0.047427431666562055,0.3333333333333333,626,0.0005324813631522896
2024-03,Fox News,Israel-Palestine Conflict,"{'neutral': 7, 'positive': 4, 'negative': 1}",0.022090535433141448,0.25,673,0.0003714710252600297
2024-03,Fox News,Russian Invasion of Ukraine,"{'positive': 2, 'neutral': 1}",0.06722424742125824,0.6666666666666666,626,0.0010649627263045792
2024-03,France 24,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 5, 'negative': 1}",0.059055421269924906,0.36363636363636365,673,0.0005403214912873159
2024-03,France 24,Russian Invasion of Ukraine,"{'positive': 5, 'neutral': 4, 'negative': 1}",0.033721993354767325,0.4,626,0.0006389776357827476
2024-03,Global Times,Israel-Palestine Conflict,"{'neutral': 6, 'positive': 3, 'negative': 2}",0.04425053128090799,0.09090909090909091,673,0.00013508037282182898
2024-03,Global Times,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 1}",0.09740083521621229,0.75,626,0.0011980830670926517
2024-03,Haaretz ,Israel-Palestine Conflict,"{'neutral': 13, 'positive': 8}",0.07623212709204744,0.38095238095238093,673,0.0005660510861105214
2024-03,Haaretz ,Russian Invasion of Ukraine,"{'neutral': 2, 'negative': 1}",-0.0094556677890011,-0.3333333333333333,626,-0.0005324813631522896
2024-03,Human Rights Watch reports,Israel-Palestine Conflict,{'neutral': 1},0.0144031455956498,0.0,673,0.0
2024-03,IRNA (Islamic Republic News Agency),Israel-Palestine Conflict,{'positive': 2},0.1396023542798808,1.0,673,0.0014858841010401188
2024-03,ITV News,Israel-Palestine Conflict,{'positive': 1},0.2,1.0,673,0.0014858841010401188
2024-03,ITV News,Russian Invasion of Ukraine,{'positive': 2},0.09860839160839155,1.0,626,0.001597444089456869
2024-03,Institute for International Strategic Studies (IISS) publications,Israel-Palestine Conflict,{'neutral': 2},0.01638052412994185,0.0,673,0.0
2024-03,Institute for International Strategic Studies (IISS) publications,Russian Invasion of Ukraine,"{'neutral': 6, 'positive': 1, 'negative': 1}",0.027798658748658733,0.0,626,0.0
2024-03,International Crisis Group reports,Israel-Palestine Conflict,"{'positive': 3, 'neutral': 2}",0.06159216543544901,0.6,673,0.0008915304606240713
2024-03,International Crisis Group reports,Russian Invasion of Ukraine,"{'neutral': 4, 'positive': 1}",0.040788562403677196,0.2,626,0.0003194888178913738
2024-03,Just Security,Israel-Palestine Conflict,"{'positive': 9, 'neutral': 8, 'negative': 1}",0.05040838518042848,0.4444444444444444,673,0.0006603929337956083
2024-03,Just Security,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 4, 'negative': 1}",0.04401052701875455,0.25,626,0.00039936102236421724
2024-03,Kommersant,Russian Invasion of Ukraine,"{'neutral': 9, 'positive': 6}",0.05420273770616743,0.4,626,0.0006389776357827476
2024-03,L'Express,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1, 'negative': 1}",0.017392205064706248,0.25,673,0.0003714710252600297
2024-03,L'Express,Russian Invasion of Ukraine,"{'neutral': 5, 'positive': 4}",0.054289203048717885,0.4444444444444444,626,0.0007099751508697196
2024-03,La Croix,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 3}",0.04320472156753314,0.375,673,0.0005572065378900445
2024-03,La Croix,Russian Invasion of Ukraine,"{'neutral': 19, 'positive': 12, 'negative': 2}",0.06008065748033535,0.30303030303030304,626,0.0004840739665020815
2024-03,La Razón,Russian Invasion of Ukraine,"{'positive': 3, 'neutral': 2}",0.05363166658725802,0.6,626,0.0009584664536741213
2024-03,La Vanguardia,Israel-Palestine Conflict,"{'positive': 2, 'neutral': 1}",0.04443520803759623,0.6666666666666666,673,0.0009905894006934125
2024-03,La Vanguardia,Russian Invasion of Ukraine,{'neutral': 6},-0.0067496388705405004,0.0,626,0.0
2024-03,Le Figaro,Israel-Palestine Conflict,"{'neutral': 1, 'negative': 1, 'positive': 1}",0.0429841966026176,0.0,673,0.0
2024-03,Le Figaro,Russian Invasion of Ukraine,"{'neutral': 7, 'positive': 4}",0.08244398062255201,0.36363636363636365,626,0.0005808887598024978
2024-03,Le Monde,Israel-Palestine Conflict,"{'neutral': 10, 'positive': 5}",0.05594401167630734,0.3333333333333333,673,0.0004952947003467063
2024-03,Le Monde,Russian Invasion of Ukraine,"{'positive': 9, 'neutral': 4}",0.165693878357478,0.6923076923076923,626,0.0011059228311624477
2024-03,Le Parisien,Israel-Palestine Conflict,"{'positive': 1, 'neutral': 1}",0.0386321763553906,0.5,673,0.0007429420505200594
2024-03,Le Parisien,Russian Invasion of Ukraine,{'negative': 1},-0.1,-1.0,626,-0.001597444089456869
2024-03,Les Echos,Israel-Palestine Conflict,{'positive': 1},0.1598484848484848,1.0,673,0.0014858841010401188
2024-03,Les Echos,Russian Invasion of Ukraine,"{'positive': 6, 'neutral': 5, 'negative': 1}",0.057851870555197187,0.4166666666666667,626,0.0006656017039403621
2024-03,Libération,Israel-Palestine Conflict,"{'positive': 4, 'neutral': 1}",0.0803766826206585,0.8,673,0.0011887072808320952
2024-03,Libération,Russian Invasion of Ukraine,"{'neutral': 1, 'negative': 1, 'positive': 1}",-0.014571845052881139,0.0,626,0.0
2024-03,Los Angeles Times,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 1}",0.04867013412377547,0.16666666666666666,673,0.00024764735017335313
2024-03,Los Angeles Times,Russian Invasion of Ukraine,{'positive': 1},0.074907253599114,1.0,626,0.001597444089456869
2024-03,MSNBC ,Israel-Palestine Conflict,"{'neutral': 5, 'positive': 3}",0.057599825597510985,0.375,673,0.0005572065378900445
2024-03,MSNBC ,Russian Invasion of Ukraine,{'positive': 2},0.16539513877176215,1.0,626,0.001597444089456869
2024-03,Mediapart,Israel-Palestine Conflict,"{'neutral': 1, 'positive': 1}",0.0606029618529618,0.5,673,0.0007429420505200594
2024-03,Mediapart,Russian Invasion of Ukraine,"{'neutral': 3, 'negative': 1}",-0.0107494970001716,-0.25,626,-0.00039936102236421724
2024-03,Metro,Israel-Palestine Conflict,{'neutral': 1},-0.0279166666666666,0.0,673,0.0
2024-03,NBC News,Israel-Palestine Conflict,"{'positive': 9, 'neutral': 7}",0.11336217476896565,0.5625,673,0.0008358098068350668
2024-03,NBC News,Russian Invasion of Ukraine,{'neutral': 1},,0.0,626,0.0
2024-03,NPR,Israel-Palestine Conflict,"{'neutral': 9, 'positive': 5}",0.06301450331723091,0.35714285714285715,673,0.0005306728932286138
2024-03,NPR,Russian Invasion of Ukraine,{'neutral': 1},,0.0,626,0.0
